month,hour,DEWP,TEMP,Iws,Is,Ir,pm2.5
2,2,-18,-10,0.89,0,0,62
2,3,-17,-10,0.89,0,0,73
2,4,-17,-12,0.89,0,0,107
2,5,-17,-13,1.79,0,0,94
2,6,-17,-13,4.92,0,0,121
2,7,-19,-11,0.89,0,0,132
2,8,-18,-11,1.34,0,0,161
2,9,-18,-8,1.79,0,0,120
2,10,-19,-4,3.13,0,0,72
2,11,-20,-2,4.92,0,0,58
2,12,-22,0,12.07,0,0,34
2,13,-23,1,19.22,0,0,14
2,14,-24,1,28.16,0,0,17
2,15,-25,2,37.1,0,0,15
2,16,-22,2,46.93,0,0,23
2,17,-21,1,54.08,0,0,34
2,18,-22,1,59,0,0,96
2,19,-17,0,63.02,0,0,87
2,20,-20,-4,0.89,0,0,87
2,21,-20,-5,1.79,0,0,95
2,22,-21,-6,4.92,0,0,105
2,23,-21,-7,0.45,0,0,114
2,0,-21,-7,1.79,0,0,103
2,1,-21,-8,4.92,0,0,99
2,2,-21,-9,0.89,0,0,102
2,3,-19,-10,1.34,0,0,104
2,4,-19,-10,1.79,0,0,78
2,5,-19,-12,0.89,0,0,33
2,6,-18,-12,0.89,0,0,29
2,7,-20,-15,4.02,0,0,27
2,8,-17,-10,8.04,0,0,27
2,9,-19,-5,12.06,0,0,26
2,10,-20,-3,15.19,0,0,33
2,11,-20,-2,4.02,0,0,29
2,12,-22,0,3.13,0,0,31
2,13,-22,1,7.15,0,0,28
2,14,-22,1,1.79,0,0,28
2,15,-23,1,4.92,0,0,61
2,16,-23,1,6.71,0,0,64
2,17,-22,0,8.5,0,0,80
2,18,-20,-4,11.63,0,0,91
2,19,-22,-3,14.76,0,0,79
2,20,-22,-3,15.65,0,0,48
2,21,-20,-5,1.79,0,0,59
2,22,-21,-3,0.89,0,0,82
2,23,-19,-4,1.79,0,0,63
2,0,-19,-4,4.92,0,0,48
2,1,-19,-4,8.05,0,0,54
2,2,-19,-4,0.89,0,0,42
2,3,-19,-5,1.79,0,0,47
2,4,-15,-5,1.79,0,0,87
2,5,-13,-6,0.89,0,0,105
2,6,-13,-7,0.89,0,0,90
2,7,-12,-7,1.78,0,0,101
2,8,-19,-6,3.13,0,0,126
2,9,-18,-5,4.92,0,0,114
2,10,-14,-4,1.79,0,0,103
2,11,-13,-3,1.79,0,0,114
2,12,-14,-2,3.58,0,0,100
2,13,-13,-1,6.71,0,0,72
2,14,-14,-1,1.79,0,0,68
2,15,-13,-1,1.79,0,0,72
2,16,-12,-1,3.58,0,0,71
2,17,-12,-2,5.37,0,0,80
2,18,-12,-4,6.26,0,0,70
2,19,-13,-4,8.05,0,0,63
2,20,-13,-5,8.94,0,0,67
2,21,-12,-5,9.83,0,0,62
2,22,-12,-6,11.62,0,0,69
2,23,-11,-6,13.41,0,0,58
2,0,-11,-7,15.2,0,0,51
2,1,-11,-8,16.99,0,0,51
2,2,-11,-8,18.78,0,0,54
2,3,-11,-8,20.57,0,0,45
2,4,-11,-7,23.7,0,0,47
2,5,-11,-7,25.49,0,0,85
2,6,-12,-7,27.28,0,0,78
2,7,-12,-7,29.07,0,0,68
2,8,-13,-7,0.89,0,0,64
2,9,-12,-6,1.79,1,0,65
2,10,-11,-5,4.92,0,0,80
2,11,-11,-4,8.05,0,0,74
2,12,-11,-3,11.18,0,0,93
2,13,-11,-3,15.2,0,0,77
2,14,-12,-2,19.22,0,0,67
2,15,-12,-2,22.35,0,0,84
2,16,-12,-2,25.48,0,0,77
2,17,-12,-2,29.5,0,0,83
2,18,-10,-3,33.52,0,0,82
2,19,-9,-3,35.31,1,0,100
2,20,-7,-4,37.1,2,0,189
2,21,-6,-5,38.89,3,0,99
2,22,-6,-5,42.02,4,0,71
2,23,-6,-5,45.15,5,0,43
2,0,-6,-5,46.94,6,0,64
2,1,-7,-5,48.73,7,0,68
2,2,-7,-5,0.89,8,0,69
2,3,-7,-5,1.78,9,0,65
2,4,-7,-6,0.89,10,0,71
2,5,-7,-6,0.89,0,0,77
2,6,-7,-6,0.89,0,0,81
2,7,-7,-6,1.78,0,0,88
2,8,-6,-5,1.79,0,0,90
2,9,-6,-5,1.79,1,0,92
2,10,-6,-4,3.58,0,0,88
2,11,-6,-4,0.89,0,0,80
2,12,-6,-3,1.78,0,0,100
2,13,-7,-3,2.67,0,0,105
2,14,-7,-3,3.56,0,0,118
2,15,-6,-2,1.79,0,0,125
2,16,-6,-2,3.58,0,0,141
2,17,-6,-3,5.37,0,0,152
2,18,-7,-4,0.89,0,0,164
2,19,-7,-5,0.89,0,0,147
2,20,-7,-5,1.78,0,0,162
2,21,-6,-4,2.67,0,0,157
2,22,-5,-3,0.89,0,0,156
2,23,-7,-5,1.79,0,0,160
2,0,-6,-4,0.89,0,0,178
2,1,-6,-5,1.34,0,0,187
2,2,-7,-6,0.89,0,0,181
2,3,-8,-6,0.89,0,0,185
2,4,-6,-5,0.89,0,0,197
2,5,-6,-4,1.79,0,0,180
2,6,-6,-4,1.79,0,0,172
2,7,-6,-4,4.92,0,0,166
2,8,-6,-4,8.05,0,0,136
2,9,-5,-3,12.07,0,0,133
2,10,-5,-2,15.2,0,0,140
2,11,-5,-1,0.89,0,0,159
2,12,-5,0,2.68,0,0,169
2,13,-5,2,1.79,0,0,170
2,14,-5,4,0.89,0,0,184
2,15,-5,5,1.79,0,0,163
2,16,-4,4,4.92,0,0,140
2,17,-4,3,6.71,0,0,144
2,18,-5,1,0.89,0,0,166
2,19,-4,0,0.89,0,0,196
2,20,-4,-1,0.89,0,0,227
2,21,-5,-2,1.78,0,0,210
2,22,-4,-2,2.23,0,0,233
2,23,-4,-3,3.12,0,0,258
2,0,-5,-3,1.79,0,0,247
2,1,-5,-3,0.89,0,0,230
2,2,-6,-4,0.89,0,0,273
2,3,-5,-3,0.89,0,0,253
2,4,-6,-5,2.68,0,0,254
2,5,-6,-5,5.81,0,0,241
2,6,-5,-4,0.89,0,0,229
2,7,-5,-4,1.34,0,0,199
2,8,-4,-3,2.23,0,0,193
2,9,-9,1,4.02,0,0,207
2,10,-15,2,8.04,0,0,176
2,11,-17,3,3.13,0,0,91
2,12,-18,4,4.92,0,0,58
2,13,-16,4,0.89,0,0,39
2,14,-14,5,1.78,0,0,50
2,15,-13,4,1.79,0,0,51
2,16,-12,4,0.89,0,0,49
2,17,-11,3,1.79,0,0,54
2,18,-10,2,3.58,0,0,153
2,19,-7,2,6.71,0,0,181
2,20,-6,0,0.89,0,0,181
2,21,-8,-1,3.13,0,0,182
2,22,-15,1,8.05,0,0,156
2,23,-18,1,12.07,0,0,27
2,0,-20,0,16.09,0,0,16
2,1,-19,0,21.01,0,0,22
2,2,-21,-1,25.03,0,0,21
2,3,-21,-1,29.95,0,0,6
2,4,-22,-2,34.87,0,0,8
2,5,-22,-2,39.79,0,0,8
2,6,-22,-3,45.6,0,0,8
2,7,-22,-3,51.41,0,0,10
2,8,-23,-4,58.56,0,0,9
2,9,-23,-4,65.71,0,0,20
2,10,-22,-3,71.52,0,0,14
2,11,-24,-2,77.33,0,0,16
2,12,-24,-1,83.14,0,0,14
2,13,-26,0,5.81,0,0,10
2,14,-26,0,5.81,0,0,7
2,15,-22,0,11.62,0,0,8
2,16,-22,0,17.43,0,0,12
2,17,-23,-1,24.58,0,0,15
2,18,-23,-1,31.73,0,0,8
2,19,-22,-1,38.88,0,0,11
2,20,-22,-2,44.69,0,0,18
2,21,-21,-2,50.5,0,0,16
2,22,-22,-2,56.31,0,0,11
2,23,-21,-3,61.23,0,0,10
2,0,-22,-3,67.04,0,0,11
2,1,-22,-3,72.85,0,0,10
2,2,-22,-3,77.77,0,0,10
2,3,-22,-4,82.69,0,0,12
2,4,-23,-4,89.84,0,0,12
2,5,-23,-5,95.65,0,0,10
2,6,-23,-5,5.81,0,0,10
2,7,-22,-6,9.83,0,0,9
2,8,-22,-5,14.75,0,0,9
2,9,-22,-4,19.67,0,0,11
2,10,-22,-4,25.48,0,0,12
2,11,-22,-3,5.81,0,0,12
2,12,-22,-3,11.62,0,0,12
2,13,-24,-2,4.92,0,0,21
2,14,-23,-2,4.02,0,0,18
2,15,-23,-2,7.15,0,0,13
2,16,-23,-2,4.02,0,0,18
2,17,-23,-2,4.92,0,0,17
2,18,-22,-3,8.05,0,0,19
2,19,-21,-3,11.18,0,0,22
2,20,-21,-5,3.13,0,0,20
2,21,-21,-5,8.05,0,0,24
2,22,-20,-5,11.18,0,0,19
2,23,-21,-5,4.02,0,0,13
2,0,-22,-5,9.83,0,0,17
2,1,-22,-6,14.75,0,0,22
2,2,-22,-6,18.77,0,0,16
2,3,-22,-7,22.79,0,0,16
2,4,-23,-8,3.13,0,0,11
2,5,-22,-8,7.15,0,0,10
2,6,-22,-9,11.17,0,0,9
2,7,-23,-9,14.3,0,0,11
2,8,-21,-9,17.43,0,0,14
2,9,-22,-6,4.02,0,0,21
2,10,-22,-5,7.15,0,0,26
2,11,-22,-4,3.13,0,0,21
2,12,-23,-3,3.13,0,0,19
2,13,-23,-2,3.13,0,0,13
2,14,-23,-1,6.26,0,0,13
2,15,-23,-1,1.79,0,0,13
2,16,-23,-1,1.79,0,0,13
2,17,-23,-1,3.58,0,0,11
2,18,-22,-3,5.37,0,0,19
2,19,-21,-4,0.89,0,0,22
2,20,-19,-5,0.89,0,0,50
2,21,-18,-6,1.34,0,0,58
2,22,-16,-8,1.79,0,0,60
2,23,-18,-8,0.89,0,0,69
2,0,-18,-8,3.13,0,0,108
2,1,-18,-11,6.26,0,0,51
2,2,-19,-8,8.05,0,0,54
2,3,-19,-11,11.18,0,0,38
2,4,-19,-10,14.31,0,0,27
2,5,-19,-11,16.1,0,0,23
2,6,-19,-11,19.23,0,0,27
2,7,-19,-11,21.02,0,0,28
2,8,-17,-10,24.15,0,0,24
2,9,-17,-7,0.89,0,0,26
2,10,-18,-5,1.78,0,0,23
2,11,-18,-3,1.79,0,0,37
2,12,-19,0,0.89,0,0,46
2,13,-20,1,1.79,0,0,49
2,14,-20,3,1.79,0,0,53
2,15,-20,3,3.13,0,0,57
2,16,-20,3,7.15,0,0,51
2,17,-20,2,11.17,0,0,64
2,18,-18,0,15.19,0,0,100
2,19,-15,-1,18.32,0,0,113
2,20,-15,0,22.34,0,0,136
2,21,-15,-4,0.89,0,0,213
2,22,-13,-5,1.78,0,0,259
2,23,-13,-6,2.67,0,0,267
2,0,-13,-7,0.89,0,0,351
2,1,-14,-7,0.89,0,0,980
2,3,-14,-6,6.26,0,0,599
2,4,-14,-5,10.28,0,0,39
2,5,-17,-3,15.2,0,0,7
2,6,-17,-3,4.02,0,0,8
2,7,-18,-4,4.02,0,0,7
2,8,-20,-3,8.94,0,0,7
2,9,-21,-3,14.75,0,0,7
2,10,-22,-3,20.56,0,0,16
2,11,-22,-3,5.81,0,0,19
2,12,-23,-2,4.92,0,0,15
2,13,-24,-2,4.92,0,0,21
2,14,-23,-2,9.84,0,0,18
2,15,-24,-2,13.86,0,0,16
2,16,-24,-2,17.88,0,0,15
2,17,-23,-2,21.9,0,0,16
2,18,-23,-4,23.69,0,0,16
2,19,-22,-5,0.89,0,0,21
2,20,-23,-5,1.79,0,0,36
2,21,-22,-8,4.92,0,0,51
2,22,-21,-7,8.05,0,0,67
2,23,-22,-8,11.18,0,0,46
2,0,-21,-7,4.02,0,0,45
2,1,-22,-7,8.04,0,0,27
2,2,-22,-7,12.96,0,0,24
2,3,-22,-8,0.89,0,0,18
2,4,-22,-8,1.78,0,0,15
2,5,-22,-9,3.13,0,0,17
2,6,-22,-9,7.15,0,0,11
2,7,-22,-10,4.02,0,0,16
2,8,-21,-9,7.15,0,0,16
2,9,-22,-6,10.28,0,0,39
2,10,-23,-5,12.07,0,0,25
2,11,-23,-4,15.2,0,0,17
2,12,-23,-3,16.99,0,0,8
2,13,-23,-1,18.78,0,0,11
2,14,-23,0,4.02,0,0,14
2,15,-26,0,1.79,0,0,15
2,16,-26,0,2.68,0,0,15
2,17,-26,0,3.57,0,0,13
2,18,-23,-3,1.79,0,0,13
2,19,-22,-4,2.68,0,0,26
2,20,-21,-6,0.89,0,0,50
2,21,-20,-9,0.89,0,0,73
2,22,-20,-8,0.89,0,0,96
2,23,-18,-10,1.79,0,0,116
2,0,-17,-11,4.92,0,0,146
2,1,-19,-10,8.05,0,0,113
2,2,-19,-11,11.18,0,0,91
2,3,-20,-12,12.07,0,0,70
2,4,-18,-12,0.45,0,0,65
2,5,-17,-13,0.89,0,0,51
2,6,-20,-12,4.02,0,0,29
2,7,-20,-12,8.04,0,0,30
2,8,-18,-11,9.83,0,0,26
2,9,-19,-7,12.96,0,0,26
2,10,-20,-4,0.89,0,0,24
2,11,-20,-3,1.78,0,0,21
2,12,-21,-1,1.79,0,0,24
2,13,-21,1,0.89,0,0,39
2,14,-19,2,4.02,0,0,79
2,15,-16,3,8.04,0,0,99
2,16,-15,3,12.06,0,0,118
2,17,-15,1,15.19,0,0,140
2,18,-13,-1,18.32,0,0,159
2,19,-12,-1,20.11,0,0,161
2,20,-12,-3,21,0,0,167
2,21,-12,-5,0.89,0,0,178
2,22,-12,-6,1.78,0,0,192
2,23,-12,-4,0.89,0,0,198
2,0,-13,-6,0.89,0,0,207
2,1,-13,-5,1.78,0,0,237
2,2,-12,-6,3.13,0,0,247
2,3,-12,-5,7.15,0,0,227
2,4,-12,-3,11.17,0,0,176
2,5,-8,-1,19.22,0,0,113
2,6,-15,-1,28.16,0,0,46
2,7,-15,-2,35.31,0,0,18
2,8,-19,-3,42.46,0,0,13
2,9,-22,-2,54.53,0,0,22
2,10,-22,-1,63.47,0,0,15
2,11,-23,-1,74.65,0,0,18
2,12,-25,0,86.72,0,0,18
2,13,-25,1,97.9,0,0,12
2,14,-25,1,107.73,0,0,11
2,15,-26,2,118.91,0,0,11
2,16,-27,1,130.09,0,0,12
2,17,-25,1,139.03,0,0,9
2,18,-22,-3,1.79,0,0,9
2,19,-22,-2,0.89,0,0,27
2,20,-19,-4,2.68,0,0,31
2,21,-18,-4,4.47,0,0,39
2,22,-20,-4,6.26,0,0,49
2,23,-18,-8,9.39,0,0,48
2,0,-19,-6,0.45,0,0,50
2,1,-19,-7,0.89,0,0,38
2,2,-17,-9,0.89,0,0,36
2,3,-18,-9,0.89,0,0,41
2,4,-16,-10,0.89,0,0,80
2,5,-18,-9,0.89,0,0,70
2,6,-18,-11,1.79,0,0,74
2,7,-18,-11,0.89,0,0,77
2,8,-17,-8,1.78,0,0,87
2,9,-18,-4,3.13,0,0,107
2,10,-17,0,0.89,0,0,54
2,11,-21,2,1.78,0,0,36
2,12,-21,3,2.67,0,0,34
2,13,-21,5,5.81,0,0,19
2,14,-21,5,11.62,0,0,26
2,15,-21,6,13.41,0,0,27
2,16,-21,4,5.81,0,0,27
2,17,-21,4,9.83,0,0,29
2,18,-21,3,4.02,0,0,41
2,19,-20,2,4.92,0,0,47
2,20,-20,3,8.94,0,0,115
2,21,-20,2,12.96,0,0,265
2,22,-17,-1,14.75,0,0,236
2,23,-16,-3,0.89,0,0,296
2,0,-15,-5,1.78,0,0,159
2,1,-15,-6,2.67,0,0,119
2,2,-14,-7,3.56,0,0,115
2,3,-15,-8,4.45,0,0,168
2,4,-15,-8,4.9,0,0,177
2,5,-15,-8,5.79,0,0,191
2,6,-15,-9,1.79,0,0,185
2,7,-15,-9,3.58,0,0,157
2,8,-13,-6,0.89,0,0,114
2,9,-14,-2,2.68,0,0,117
2,10,-15,1,4.47,0,0,112
2,11,-17,4,0.89,0,0,107
2,12,-16,7,1.78,0,0,96
2,13,-16,9,4.02,0,0,99
2,14,-17,10,5.81,0,0,82
2,15,-18,11,8.94,0,0,58
2,16,-18,10,3.13,0,0,40
2,17,-18,9,3.13,0,0,45
2,18,-19,7,6.26,0,0,44
2,19,-18,7,10.28,0,0,49
2,20,-16,1,0.89,0,0,65
2,21,-14,-1,1.78,0,0,101
2,22,-13,-2,2.67,0,0,146
2,23,-13,-3,3.56,0,0,165
2,0,-12,-4,4.45,0,0,205
2,1,-14,-1,5.34,0,0,191
2,2,-14,-3,0.89,0,0,204
2,3,-12,-5,1.78,0,0,190
2,4,-12,-6,3.57,0,0,174
2,5,-12,-6,5.36,0,0,144
2,6,-12,-7,0.89,0,0,120
2,7,-13,-8,1.79,0,0,122
2,8,-11,-6,0.89,0,0,152
2,9,-12,0,1.79,0,0,158
2,10,-12,3,1.79,0,0,178
2,11,-11,5,3.58,0,0,184
2,12,-10,7,5.37,0,0,184
2,13,-9,8,8.5,0,0,185
2,14,-9,9,11.63,0,0,175
2,15,-8,9,14.76,0,0,165
2,16,-8,9,0.89,0,0,150
2,17,-8,8,1.78,0,0,163
2,18,-8,7,3.13,0,0,172
2,19,-8,5,4.92,0,0,184
2,20,-9,2,1.79,0,0,178
2,21,-7,-1,0.89,0,0,211
2,22,-8,-2,0.45,0,0,213
2,23,-8,-2,1.34,0,0,282
2,0,-7,-2,2.23,0,0,261
2,1,-6,-1,2.68,0,0,215
2,2,-6,-2,3.57,0,0,233
2,3,-6,-2,0.89,0,0,235
2,4,-7,-2,2.68,0,0,214
2,5,-8,-3,4.47,0,0,205
2,6,-8,-5,7.6,0,0,206
2,7,-7,-3,9.39,0,0,220
2,8,-6,-1,12.52,0,0,191
2,9,-6,3,17.44,0,0,189
2,10,-8,6,22.36,0,0,109
2,11,-8,10,25.49,0,0,65
2,12,-13,12,31.3,0,0,35
2,13,-15,13,36.22,0,0,35
2,14,-15,14,42.03,0,0,27
2,15,-15,14,47.84,0,0,36
2,16,-15,14,51.86,0,0,30
2,17,-15,12,3.13,0,0,23
2,18,-15,9,0.89,0,0,20
2,19,-13,4,1.78,0,0,30
2,20,-13,4,2.67,0,0,69
2,21,-12,4,1.79,0,0,99
2,22,-3,2,7.6,0,0,117
2,23,-6,1,11.62,0,0,154
2,0,-6,-1,0.89,0,0,154
2,1,-5,0,1.34,0,0,136
2,2,-6,-2,1.79,0,0,143
2,3,-7,-1,4.92,0,0,132
2,4,-8,-3,6.71,0,0,100
2,5,-8,-3,8.5,0,0,89
2,6,-7,-3,10.29,0,0,90
2,7,-8,-4,12.08,0,0,90
2,8,-7,-2,15.21,0,0,99
2,9,-7,-1,19.23,0,0,92
2,10,-8,0,23.25,0,0,80
2,11,-9,2,26.38,0,0,56
2,12,-10,3,31.3,0,0,60
2,13,-10,3,34.43,0,0,72
2,14,-10,4,38.45,0,0,76
2,15,-10,5,42.47,0,0,79
2,16,-10,4,45.6,0,0,84
2,17,-9,3,48.73,0,0,92
2,18,-8,2,49.62,0,0,100
2,19,-7,0,51.41,0,0,95
2,20,-7,-1,0.89,0,0,81
2,21,-7,0,3.13,0,0,95
2,22,-6,-1,4.92,0,0,87
2,23,-7,-2,0.89,0,0,86
2,0,-7,-4,0.89,0,0,90
2,1,-6,-4,0.89,0,0,111
2,2,-7,-4,0.89,0,0,104
2,3,-8,-5,1.78,0,0,129
2,4,-7,-5,2.23,0,0,117
2,5,-8,-6,0.89,0,0,105
2,6,-7,-6,1.79,0,0,112
2,7,-8,-6,3.58,0,0,130
2,8,-6,-4,0.89,0,0,134
2,9,-5,-1,1.78,0,0,136
2,10,-6,0,1.79,0,0,142
2,11,-7,2,0.89,0,0,150
2,12,-7,4,1.78,0,0,148
2,13,-7,5,1.79,0,0,160
2,14,-7,6,0.89,0,0,179
2,15,-6,7,1.78,0,0,183
2,16,-6,7,1.79,0,0,191
2,17,-6,7,3.58,0,0,195
2,18,-6,5,4.47,0,0,196
2,19,-7,3,0.89,0,0,218
2,20,-6,2,1.79,0,0,246
2,21,-6,0,0.89,0,0,264
2,22,-5,0,0.45,0,0,274
2,23,-6,-1,1.34,0,0,282
2,0,-6,-1,1.79,0,0,283
2,1,-6,0,3.58,0,0,242
2,2,-5,-1,0.89,0,0,227
2,3,-6,1,1.78,0,0,223
2,4,-6,-1,1.79,0,0,227
2,5,-5,-2,3.58,0,0,227
2,6,-5,-2,6.71,0,0,237
2,7,-5,-1,9.84,0,0,243
2,8,-5,0,12.97,0,0,262
2,9,-5,3,16.99,0,0,296
2,10,-4,5,21.01,0,0,301
2,11,-4,6,25.03,0,0,302
2,12,-4,7,29.05,0,0,311
2,13,-2,10,33.97,0,0,307
2,14,-2,11,37.1,0,0,312
2,15,-2,11,0.89,0,0,298
2,16,-1,11,1.78,0,0,292
2,17,0,10,1.79,0,0,299
2,18,0,8,4.92,0,0,353
2,19,2,6,0.89,0,0,368
2,20,3,7,1.79,0,0,309
2,21,3,6,3.58,0,0,284
2,22,2,6,6.71,0,0,244
2,23,3,5,0.89,0,0,218
2,0,2,4,1.78,0,0,164
2,1,1,3,2.67,0,0,153
2,2,1,3,3.12,0,0,135
2,3,1,3,4.01,0,0,134
2,4,0,2,0.89,0,0,139
2,5,0,1,0.89,0,0,148
2,6,-1,0,2.68,0,0,210
2,7,-3,-2,4.47,0,0,218
2,8,-1,0,1.79,0,0,253
2,9,1,2,2.68,0,0,266
2,10,0,5,6.7,0,0,241
2,11,0,7,11.62,0,0,235
2,12,-1,7,16.54,0,0,237
2,13,-2,8,21.46,0,0,248
2,14,-2,8,26.38,0,0,180
2,15,-1,6,30.4,0,0,176
2,16,-1,6,35.32,0,0,165
2,17,-1,6,39.34,0,0,138
2,18,-2,6,42.47,0,0,136
2,19,-2,5,45.6,0,0,136
2,20,-2,5,47.39,0,0,130
2,21,-6,4,54.54,0,0,118
2,22,-7,3,59.46,0,0,56
2,23,-6,2,63.48,0,0,55
2,0,-7,1,66.61,0,0,52
2,1,-7,0,69.74,0,0,46
2,2,-6,0,71.53,0,0,46
2,3,-6,0,73.32,0,0,45
2,4,-5,0,75.11,0,0,51
2,5,-5,0,76.9,0,0,53
2,6,-5,0,78.69,0,0,50
2,7,-5,0,79.58,0,0,46
2,8,-6,0,81.37,0,0,58
2,9,-6,1,0.89,0,0,75
2,10,-6,2,1.79,0,0,72
2,11,-6,3,0.89,0,0,82
2,12,-6,4,1.78,0,0,81
2,13,-6,5,3.57,0,0,91
2,14,-6,5,4.02,0,0,93
2,15,-6,5,8.04,0,0,90
2,16,-7,4,12.06,0,0,79
2,17,-7,3,15.19,0,0,79
2,18,-7,3,16.08,0,0,70
2,19,-7,3,16.97,0,0,70
2,20,-8,2,17.86,0,0,84
2,21,-10,2,21.88,0,0,103
2,22,-11,1,25.9,0,0,95
2,23,-12,0,29.92,0,0,66
2,0,-11,-1,33.05,0,0,38
2,1,-13,-1,37.07,0,0,35
2,2,-13,-1,40.2,0,0,30
2,3,-13,-1,44.22,0,0,29
2,4,-12,-1,47.35,0,0,31
2,5,-6,-3,51.37,1,0,29
2,6,-5,-4,53.16,2,0,31
2,7,-5,-4,54.95,3,0,34
2,8,-5,-4,0.89,4,0,52
2,9,-5,-3,1.79,0,0,65
2,10,-4,-2,0.89,0,0,89
2,11,-4,-2,1.78,0,0,138
2,12,-4,-1,2.67,0,0,77
2,13,-4,-1,1.79,0,0,88
2,14,-4,0,3.58,0,0,95
2,15,-5,0,6.71,0,0,105
2,16,-5,0,9.84,0,0,101
2,17,-5,0,12.97,0,0,102
2,18,-5,0,14.76,0,0,103
2,19,-5,0,16.55,0,0,105
2,20,-5,0,0.89,0,0,98
2,21,-5,0,1.79,1,0,124
2,22,-5,0,0.45,0,0,112
2,23,-5,-1,0.89,0,0,123
2,0,-4,-1,0.89,0,0,126
2,1,-4,-1,0.45,0,0,114
2,2,-4,-1,1.34,0,0,115
2,3,-4,-2,0.89,0,0,128
2,4,-6,-3,0.89,0,0,138
2,5,-5,-2,1.79,0,0,145
2,6,-4,-2,5.81,0,0,139
2,7,-5,-1,9.83,0,0,119
2,8,-4,-1,13.85,0,0,114
2,9,-7,2,5.81,0,0,78
2,10,-11,3,12.96,0,0,80
2,11,-15,3,21.01,0,0,37
2,12,-16,4,26.82,0,0,20
2,13,-18,4,33.97,0,0,20
2,14,-18,4,42.02,0,0,14
2,15,-14,3,7.15,0,0,13
2,16,-8,1,16.09,0,0,16
2,17,-6,0,21.9,0,0,15
2,18,-3,-2,26.82,1,0,21
2,19,-3,-2,29.95,2,0,72
2,20,-3,-2,33.08,3,0,85
2,21,-3,-2,34.87,4,0,108
2,22,-3,-2,0.89,5,0,128
2,23,-3,-3,3.13,6,0,161
3,0,-4,-3,7.15,7,0,69
3,1,-5,-4,12.07,8,0,59
3,2,-5,-4,15.2,9,0,42
3,3,-5,-4,18.33,0,0,35
3,4,-5,-5,20.12,0,0,35
3,5,-5,-4,23.25,1,0,29
3,6,-5,-4,25.04,2,0,25
3,7,-5,-4,28.17,0,0,23
3,8,-5,-4,29.96,0,0,17
3,9,-5,-3,33.09,1,0,25
3,10,-5,-2,36.22,0,0,39
3,11,-5,-1,38.01,0,0,44
3,12,-6,-2,39.8,0,0,51
3,13,-6,-1,42.93,0,0,61
3,14,-5,-1,46.06,0,0,70
3,15,-5,-1,50.08,0,0,70
3,16,-5,-1,53.21,0,0,65
3,17,-5,-1,58.13,0,0,75
3,18,-5,-2,63.05,1,0,86
3,19,-5,-2,67.07,0,0,91
3,20,-5,-2,70.2,0,0,95
3,21,-5,-2,73.33,0,0,89
3,22,-5,-2,77.35,0,0,96
3,23,-5,-2,80.48,0,0,99
3,0,-5,-2,82.27,0,0,101
3,1,-5,-2,0.89,0,0,101
3,2,-5,-2,0.89,0,0,108
3,3,-5,-3,0.89,0,0,108
3,4,-6,-5,1.78,0,0,115
3,5,-7,-6,1.79,0,0,111
3,6,-7,-6,0.89,0,0,120
3,7,-8,-6,1.78,0,0,125
3,8,-6,-5,1.79,0,0,138
3,9,-4,0,4.92,0,0,164
3,10,-7,2,12.07,0,0,169
3,11,-9,4,20.12,0,0,82
3,12,-9,6,28.17,0,0,63
3,13,-11,6,36.22,0,0,37
3,14,-12,7,44.27,0,0,37
3,15,-12,8,52.32,0,0,36
3,16,-13,8,60.37,0,0,30
3,17,-12,8,65.29,0,0,27
3,18,-13,7,69.31,0,0,28
3,19,-12,7,72.44,0,0,34
3,20,-12,5,0.89,0,0,44
3,21,-11,5,1.79,0,0,116
3,22,-6,3,3.13,0,0,139
3,23,-6,0,0.89,0,0,129
3,0,-6,3,1.79,0,0,109
3,1,-5,0,0.89,0,0,97
3,2,-5,-2,0.89,0,0,92
3,3,-7,-1,4.02,0,0,158
3,4,-8,-1,8.94,0,0,178
3,5,-8,-1,12.96,0,0,135
3,6,-8,-1,16.98,0,0,111
3,7,-9,-2,0.89,0,0,114
3,8,-7,-1,0.89,0,0,121
3,9,-8,0,0.89,0,0,126
3,10,-7,1,3.13,0,0,133
3,11,-7,2,6.26,0,0,146
3,12,-5,3,9.39,0,0,165
3,13,-5,4,12.52,0,0,202
3,14,-5,5,15.65,0,0,230
3,15,-6,5,18.78,0,0,247
3,16,-6,6,20.57,0,0,236
3,17,-6,5,24.59,0,0,227
3,18,-6,4,0.89,0,0,224
3,19,-5,3,1.79,0,0,187
3,20,-5,3,3.58,0,0,150
3,21,-5,2,0.89,0,0,144
3,22,-4,1,1.78,0,0,123
3,23,-6,2,1.79,0,0,134
3,0,-5,2,4.92,0,0,98
3,1,-5,1,6.71,0,0,101
3,2,-5,1,9.84,0,0,108
3,3,-5,1,12.97,0,0,126
3,4,-4,0,0.89,0,0,125
3,5,-3,0,1.79,0,0,121
3,6,-4,-1,1.79,0,0,123
3,7,-4,-1,3.58,0,0,126
3,8,-3,0,4.47,0,0,131
3,9,-4,1,7.6,0,0,126
3,10,-4,3,9.39,0,0,156
3,11,-4,3,12.52,0,0,187
3,12,-4,4,14.31,0,0,220
3,13,-4,6,17.44,0,0,237
3,14,-4,7,19.23,0,0,252
3,15,-4,7,22.36,0,0,226
3,16,-3,5,3.13,0,1,231
3,17,-2,3,8.05,0,0,222
3,18,-2,3,0.89,0,0,246
3,19,-2,3,1.78,0,0,261
